2.190000000000000000e+02;9.826617826617826124e-01;1.982905982905982800e-01;1.719169719169719168e-01
2.200000000000000000e+02;9.855921855921856434e-01;1.855921855921855990e-01;1.973137973137973067e-01
2.210000000000000000e+02;9.826617826617826124e-01;1.846153846153846256e-01;1.797313797313797312e-01
2.220000000000000000e+02;9.973137973137973233e-01;1.826617826617826512e-01;1.924297924297924400e-01
2.230000000000000000e+02;9.943833943833944033e-01;1.768009768009768112e-01;1.797313797313797312e-01
2.240000000000000000e+02;9.846153846153846700e-01;1.768009768009768112e-01;2.041514041514041478e-01
2.250000000000000000e+02;9.738705738705738524e-01;1.709401709401709435e-01;1.758241758241758379e-01
2.260000000000000000e+02;1.003174603174603163e+00;1.631257631257631291e-01;1.846153846153846256e-01
2.270000000000000000e+02;1.009035409035409003e+00;1.680097680097680235e-01;1.982905982905982800e-01
2.280000000000000000e+02;9.855921855921856434e-01;1.719169719169719168e-01;2.461538461538461675e-01
2.290000000000000000e+02;9.846153846153846700e-01;1.758241758241758379e-01;2.373626373626373520e-01
2.300000000000000000e+02;9.885225885225885634e-01;1.748473748473748368e-01;2.139194139194139088e-01
2.310000000000000000e+02;9.748473748473748257e-01;1.855921855921855990e-01;1.875457875457875456e-01
2.320000000000000000e+02;1.002197802197802190e+00;1.885225885225885190e-01;2.041514041514041478e-01
2.330000000000000000e+02;9.855921855921856434e-01;1.953601953601953600e-01;1.943833943833943867e-01
2.340000000000000000e+02;9.875457875457875900e-01;1.992673992673992811e-01;2.002442002442002544e-01
2.350000000000000000e+02;9.973137973137973233e-01;1.768009768009768112e-01;2.315018315018315120e-01
2.360000000000000000e+02;9.807081807081806657e-01;1.924297924297924400e-01;2.139194139194139088e-01
2.370000000000000000e+02;9.816849816849816390e-01;1.846153846153846256e-01;1.875457875457875456e-01
2.380000000000000000e+02;9.846153846153846700e-01;1.924297924297924400e-01;2.031746031746031744e-01
2.390000000000000000e+02;9.855921855921856434e-01;2.002442002442002544e-01;2.227106227106227243e-01
2.400000000000000000e+02;9.689865689865689857e-01;1.943833943833943867e-01;2.021978021978022011e-01
2.410000000000000000e+02;9.768009768009767724e-01;1.914529914529914667e-01;2.246642246642246710e-01
2.420000000000000000e+02;9.709401709401709324e-01;1.885225885225885190e-01;2.031746031746031744e-01
2.430000000000000000e+02;9.768009768009767724e-01;1.914529914529914667e-01;2.041514041514041478e-01
2.440000000000000000e+02;9.670329670329670391e-01;1.924297924297924400e-01;2.354090354090354054e-01
2.450000000000000000e+02;9.699633699633699591e-01;1.797313797313797312e-01;2.227106227106227243e-01
2.460000000000000000e+02;9.816849816849816390e-01;1.885225885225885190e-01;1.797313797313797312e-01
2.470000000000000000e+02;9.807081807081806657e-01;1.816849816849816779e-01;1.826617826617826512e-01
2.480000000000000000e+02;9.953601953601953767e-01;1.807081807081807046e-01;1.689865689865689968e-01
2.490000000000000000e+02;9.777777777777777457e-01;1.787545787545787579e-01;1.728937728937728902e-01
2.500000000000000000e+02;9.768009768009767724e-01;1.797313797313797312e-01;1.885225885225885190e-01
2.510000000000000000e+02;9.836385836385835857e-01;1.807081807081807046e-01;2.109890109890109888e-01
2.520000000000000000e+02;9.904761904761905100e-01;1.865689865689865723e-01;2.197802197802197766e-01
2.530000000000000000e+02;9.904761904761905100e-01;1.904761904761904656e-01;1.816849816849816779e-01
2.540000000000000000e+02;9.924297924297924567e-01;1.885225885225885190e-01;1.699633699633699702e-01
2.550000000000000000e+02;1.003174603174603163e+00;1.924297924297924400e-01;1.738705738705738635e-01
2.560000000000000000e+02;9.816849816849816390e-01;1.973137973137973067e-01;1.855921855921855990e-01
2.570000000000000000e+02;9.846153846153846700e-01;1.924297924297924400e-01;1.826617826617826512e-01
2.580000000000000000e+02;9.826617826617826124e-01;1.728937728937728902e-01;2.061050061050060944e-01
2.590000000000000000e+02;9.865689865689866167e-01;1.816849816849816779e-01;2.080586080586080688e-01
2.600000000000000000e+02;9.758241758241757990e-01;1.807081807081807046e-01;2.051282051282051211e-01
2.610000000000000000e+02;9.738705738705738524e-01;1.826617826617826512e-01;1.992673992673992811e-01
2.620000000000000000e+02;9.807081807081806657e-01;1.787545787545787579e-01;2.188034188034188032e-01
2.630000000000000000e+02;9.777777777777777457e-01;1.758241758241758379e-01;2.100122100122100155e-01
2.640000000000000000e+02;1.001221001221001217e+00;1.689865689865689968e-01;1.816849816849816779e-01
2.650000000000000000e+02;1.004151404151404137e+00;1.807081807081807046e-01;1.855921855921855990e-01
2.660000000000000000e+02;9.807081807081806657e-01;1.758241758241758379e-01;2.168498168498168566e-01
2.670000000000000000e+02;9.885225885225885634e-01;1.807081807081807046e-01;1.768009768009768112e-01
2.680000000000000000e+02;9.943833943833944033e-01;1.865689865689865723e-01;2.100122100122100155e-01
2.690000000000000000e+02;9.816849816849816390e-01;1.963369963369963334e-01;1.924297924297924400e-01
2.700000000000000000e+02;9.777777777777777457e-01;1.982905982905982800e-01;1.963369963369963334e-01
2.710000000000000000e+02;9.738705738705738524e-01;1.846153846153846256e-01;2.119658119658119622e-01
2.720000000000000000e+02;9.680097680097680124e-01;1.768009768009768112e-01;2.090354090354090422e-01
2.730000000000000000e+02;9.670329670329670391e-01;1.758241758241758379e-01;2.285714285714285643e-01
2.740000000000000000e+02;9.611721611721611991e-01;1.816849816849816779e-01;2.285714285714285643e-01
2.750000000000000000e+02;9.807081807081806657e-01;1.748473748473748368e-01;1.592185592185592080e-01
2.760000000000000000e+02;9.758241758241757990e-01;1.777777777777777846e-01;1.943833943833943867e-01
2.770000000000000000e+02;9.836385836385835857e-01;1.797313797313797312e-01;1.953601953601953600e-01
2.780000000000000000e+02;9.621489621489621724e-01;1.836385836385836523e-01;2.227106227106227243e-01
2.790000000000000000e+02;9.836385836385835857e-01;1.768009768009768112e-01;2.090354090354090422e-01
2.800000000000000000e+02;9.963369963369963500e-01;1.865689865689865723e-01;1.943833943833943867e-01
2.810000000000000000e+02;9.846153846153846700e-01;1.816849816849816779e-01;1.963369963369963334e-01
2.820000000000000000e+02;9.738705738705738524e-01;1.836385836385836523e-01;2.207570207570207499e-01
2.830000000000000000e+02;9.455433455433455148e-01;1.728937728937728902e-01;2.344322344322344320e-01
2.840000000000000000e+02;9.416361416361416214e-01;1.719169719169719168e-01;2.021978021978022011e-01
2.850000000000000000e+02;9.797313797313796924e-01;1.777777777777777846e-01;1.865689865689865723e-01
2.860000000000000000e+02;9.894993894993895367e-01;1.582417582417582347e-01;2.002442002442002544e-01
2.870000000000000000e+02;9.846153846153846700e-01;1.601953601953602091e-01;2.109890109890109888e-01
2.880000000000000000e+02;9.885225885225885634e-01;1.621489621489621558e-01;1.689865689865689968e-01
2.890000000000000000e+02;9.865689865689866167e-01;1.709401709401709435e-01;1.865689865689865723e-01
2.900000000000000000e+02;9.777777777777777457e-01;1.758241758241758379e-01;1.846153846153846256e-01
